start_date,end_date,sales,customer,status,product,revenue
10/12/2019,1/3/2020,S50,C775,negotiation,Pru Accident Guard,4500000
10/12/2019,1/3/2020,S45,C187,drop,Pru Accident Cover,5700000
10/12/2019,1/3/2020,S63,C812,negotiation,Personal Belongings Protection,6600000
10/12/2019,1/3/2020,S32,C53,negotiation,Pru Accident Guard Plus,1300000
10/12/2019,1/3/2020,S11,C127,negotiation,Smart Protection Mortgage,6600000
10/12/2019,1/3/2020,S99,C141,negotiation,Pru Accident Guard Plus,8800000
10/12/2019,1/3/2020,S81,C352,initial,Pru Accident Guard Plus,9000000
10/12/2019,1/3/2020,S72,C286,drop,Prumortgage Protection,5900000
10/12/2019,1/3/2020,S4,C584,offering,Indonesian Fire Insurance Standard Policy,5600000
10/12/2019,1/3/2020,S31,C259,initial,Credit Life Insurance,5300000
10/12/2019,1/3/2020,S77,C464,negotiation,Credit Life Insurance,8000000
10/12/2019,1/3/2020,S96,C708,identified,Personal Belongings Protection,3300000
10/12/2019,1/3/2020,S44,C615,initial,Personal Belongings Protection,3500000
10/12/2019,1/3/2020,S24,C450,negotiation,Prumortgage Protection,1200000
10/12/2019,1/3/2020,S87,C800,drop,Pru Accident Guard Plus,6600000
10/12/2019,1/3/2020,S44,C666,drop,Smart Life Protection,4500000
10/12/2019,1/4/2020,S66,C821,identified,Pru Accident Cover,300000
10/12/2019,1/4/2020,S33,C646,offering,Pru Accident Guard,5000000
10/12/2019,1/4/2020,S86,C693,drop,Injuries Protection (AIG),5200000
10/12/2019,1/4/2020,S76,C566,initial,Smart Protection Mortgage,1800000
10/13/2019,1/4/2020,S91,C828,closed,Indonesian Fire Insurance Standard Policy,2900000
10/13/2019,1/4/2020,S3,C966,offering,Pru Accident Guard Plus,9200000
10/13/2019,1/4/2020,S88,C316,initial,Pru Accident Guard,8600000
10/13/2019,1/4/2020,S12,C212,initial,Pru Accident Guard Plus,300000
10/13/2019,1/4/2020,S26,C380,closed,Versa Credit Protection,8900000
10/13/2019,1/4/2020,S21,C826,initial,Injuries Protection (AIG),3200000
10/13/2019,1/4/2020,S9,C147,offering,Personal Belongings Protection,7000000
10/13/2019,1/4/2020,S88,C962,offering,Personal Belongings Protection,400000
10/13/2019,1/4/2020,S30,C856,closed,Pru Accident Guard Plus,4700000
10/13/2019,1/4/2020,S2,C498,negotiation,Prumortgage Protection,7900000
10/13/2019,1/4/2020,S38,C2,offering,Smart Life Protection,5900000
10/13/2019,1/4/2020,S37,C731,drop,Personal Belongings Protection,5600000
10/13/2019,1/4/2020,S37,C997,closed,Smart Protection Mortgage,1900000
10/13/2019,1/4/2020,S16,C201,offering,Injuries Protection (AIG),7000000
10/13/2019,1/5/2020,S93,C957,identified,Indonesian Fire Insurance Standard Policy,1300000
10/13/2019,1/5/2020,S31,C686,initial,Pru Accident Guard,5000000
10/13/2019,1/5/2020,S33,C743,drop,Pru Accident Guard Plus,9600000
10/13/2019,1/5/2020,S67,C4,drop,Injuries Protection (AIG),6900000
10/13/2019,1/5/2020,S23,C906,initial,Personal Belongings Protection,6000000
10/13/2019,1/5/2020,S58,C428,drop,Prumortgage Protection,2400000
10/13/2019,1/5/2020,S84,C39,closed,Smart Life Protection,6700000
10/13/2019,1/5/2020,S100,C527,identified,Credit Life Insurance,2400000
10/13/2019,1/5/2020,S10,C637,identified,Indonesian Fire Insurance Standard Policy,9800000
10/13/2019,1/5/2020,S100,C211,negotiation,Credit Life Insurance,3700000
10/13/2019,1/5/2020,S9,C945,negotiation,Injuries Protection (AIG),4000000
10/13/2019,1/5/2020,S6,C520,offering,Personal Belongings Protection,1600000
10/13/2019,1/5/2020,S26,C383,identified,Pru Accident Guard,3200000
10/13/2019,1/5/2020,S59,C486,offering,Pru Accident Guard Plus,400000
10/14/2019,1/5/2020,S54,C534,drop,Pru Accident Guard Plus,8500000
10/14/2019,1/5/2020,S70,C263,initial,Pru Accident Guard Plus,2800000
10/14/2019,1/5/2020,S58,C92,closed,Injuries Protection (AIG),800000
10/14/2019,1/5/2020,S56,C916,initial,Pru Accident Guard Plus,200000
10/14/2019,1/5/2020,S43,C618,identified,Smart Protection Mortgage,5700000
10/14/2019,1/5/2020,S40,C462,closed,Personal Belongings Protection,8500000
10/14/2019,1/5/2020,S1,C526,offering,Smart Protection Mortgage,4600000
10/14/2019,1/5/2020,S74,C639,negotiation,Prumortgage Protection,8000000
10/14/2019,1/5/2020,S4,C298,identified,Pru Accident Guard,400000
10/14/2019,1/5/2020,S68,C678,identified,Credit Life Insurance,3600000
10/14/2019,1/5/2020,S28,C737,identified,Injuries Protection (AIG),1900000
10/14/2019,1/5/2020,S77,C165,negotiation,Prumortgage Protection,8400000
10/14/2019,1/5/2020,S27,C951,initial,Pru Accident Guard,3900000
10/14/2019,1/5/2020,S44,C69,identified,Personal Belongings Protection,9500000
10/14/2019,1/5/2020,S3,C627,drop,Injuries Protection (AIG),2000000
10/14/2019,1/6/2020,S55,C259,initial,Indonesian Fire Insurance Standard Policy,9100000
10/14/2019,1/6/2020,S21,C498,closed,Pru Accident Cover,9300000
10/14/2019,1/6/2020,S68,C409,drop,Smart Protection Mortgage,2900000
10/14/2019,1/6/2020,S64,C298,identified,Injuries Protection (AIG),9500000
10/14/2019,1/6/2020,S4,C703,initial,Smart Life Protection,8000000
10/14/2019,1/6/2020,S95,C422,closed,Pru Accident Cover,6400000
10/14/2019,1/6/2020,S21,C273,negotiation,Pru Accident Guard Plus,4500000
10/14/2019,1/6/2020,S99,C431,negotiation,Pru Accident Guard,5900000
10/15/2019,1/6/2020,S36,C150,drop,Versa Credit Protection,3200000
10/15/2019,1/6/2020,S51,C948,drop,Pru Accident Guard,6700000
10/15/2019,1/6/2020,S72,C616,identified,Versa Credit Protection,5100000
10/15/2019,1/6/2020,S3,C38,negotiation,Smart Protection Mortgage,7200000
10/15/2019,1/6/2020,S42,C295,drop,Pru Accident Guard,5800000
10/15/2019,1/6/2020,S58,C835,drop,Smart Life Protection,5900000
10/15/2019,1/6/2020,S44,C989,closed,Indonesian Fire Insurance Standard Policy,2800000
10/15/2019,1/6/2020,S50,C155,closed,Personal Belongings Protection,4000000
10/15/2019,1/6/2020,S36,C146,drop,Smart Protection Mortgage,8100000
10/15/2019,1/6/2020,S72,C385,drop,Credit Life Insurance,9600000
10/15/2019,1/6/2020,S57,C198,negotiation,Prumortgage Protection,6200000
10/15/2019,1/6/2020,S61,C626,identified,Pru Accident Guard Plus,7100000
10/15/2019,1/6/2020,S66,C163,negotiation,Smart Life Protection,4800000
10/15/2019,1/6/2020,S29,C38,drop,Smart Protection Mortgage,4400000
10/15/2019,1/6/2020,S88,C248,identified,Indonesian Fire Insurance Standard Policy,500000
10/15/2019,1/6/2020,S22,C892,drop,Prumortgage Protection,3800000
10/15/2019,1/6/2020,S99,C263,identified,Pru Accident Guard,8900000
10/15/2019,1/6/2020,S39,C694,offering,Smart Life Protection,7200000
10/15/2019,1/6/2020,S99,C765,closed,Pru Accident Guard Plus,8600000
10/15/2019,1/6/2020,S18,C511,closed,Pru Accident Guard,8400000
10/15/2019,1/6/2020,S76,C308,closed,Prumortgage Protection,2200000
10/15/2019,1/7/2020,S65,C644,identified,Indonesian Fire Insurance Standard Policy,1700000
10/15/2019,1/7/2020,S4,C514,initial,Smart Protection Mortgage,8900000
10/15/2019,1/7/2020,S98,C763,offering,Smart Protection Mortgage,9100000
10/15/2019,1/7/2020,S71,C1000,offering,Credit Life Insurance,3800000
10/15/2019,1/7/2020,S40,C997,offering,Indonesian Fire Insurance Standard Policy,7200000
10/15/2019,1/7/2020,S10,C343,drop,Prumortgage Protection,1100000
10/15/2019,1/7/2020,S13,C798,drop,Pru Accident Guard Plus,500000
10/16/2019,1/7/2020,S91,C416,offering,Personal Belongings Protection,5900000
10/16/2019,1/7/2020,S46,C771,closed,Pru Accident Guard,5300000
10/16/2019,1/7/2020,S91,C629,initial,Smart Life Protection,7300000
10/16/2019,1/7/2020,S46,C481,offering,Pru Accident Cover,3000000
10/16/2019,1/7/2020,S48,C391,drop,Credit Life Insurance,100000
10/16/2019,1/7/2020,S42,C667,offering,Versa Credit Protection,8400000
10/16/2019,1/7/2020,S35,C163,drop,Personal Belongings Protection,900000
10/16/2019,1/7/2020,S54,C442,negotiation,Personal Belongings Protection,8800000
10/16/2019,1/7/2020,S11,C485,identified,Injuries Protection (AIG),3200000
10/16/2019,1/7/2020,S9,C255,drop,Indonesian Fire Insurance Standard Policy,1400000
10/16/2019,1/7/2020,S15,C477,closed,Smart Life Protection,3300000
10/16/2019,1/7/2020,S74,C237,identified,Smart Protection Mortgage,1000000
10/16/2019,1/7/2020,S26,C241,negotiation,Smart Life Protection,1500000
10/16/2019,1/7/2020,S45,C226,closed,Smart Life Protection,8300000
10/16/2019,1/7/2020,S47,C757,initial,Credit Life Insurance,6600000
10/16/2019,1/7/2020,S24,C260,initial,Prumortgage Protection,2100000
10/16/2019,1/7/2020,S33,C548,closed,Personal Belongings Protection,3500000
10/16/2019,1/7/2020,S21,C183,offering,Pru Accident Guard,5700000
10/16/2019,1/7/2020,S81,C723,closed,Versa Credit Protection,6900000
10/16/2019,1/7/2020,S18,C150,offering,Pru Accident Guard,5000000
10/16/2019,1/7/2020,S1,C864,negotiation,Pru Accident Guard Plus,300000
10/16/2019,1/7/2020,S3,C625,initial,Smart Protection Mortgage,6400000
10/16/2019,1/8/2020,S29,C488,identified,Prumortgage Protection,600000
10/16/2019,1/8/2020,S13,C67,closed,Personal Belongings Protection,6200000
10/17/2019,1/8/2020,S12,C781,closed,Prumortgage Protection,9700000
10/17/2019,1/8/2020,S1,C924,closed,Smart Protection Mortgage,3900000
10/17/2019,1/8/2020,S75,C836,identified,Personal Belongings Protection,3300000
10/17/2019,1/8/2020,S85,C208,drop,Indonesian Fire Insurance Standard Policy,2900000
10/17/2019,1/8/2020,S37,C401,closed,Injuries Protection (AIG),4900000
10/17/2019,1/8/2020,S17,C960,identified,Versa Credit Protection,9700000
10/17/2019,1/8/2020,S66,C544,closed,Pru Accident Guard Plus,6000000
10/17/2019,1/8/2020,S11,C573,offering,Smart Protection Mortgage,3800000
10/17/2019,1/8/2020,S52,C612,closed,Indonesian Fire Insurance Standard Policy,7100000
10/17/2019,1/8/2020,S56,C452,offering,Smart Protection Mortgage,6100000
10/17/2019,1/8/2020,S35,C185,initial,Indonesian Fire Insurance Standard Policy,5500000
10/17/2019,1/8/2020,S93,C221,identified,Prumortgage Protection,4600000
10/17/2019,1/8/2020,S78,C320,negotiation,Pru Accident Guard,100000
10/17/2019,1/8/2020,S75,C538,identified,Personal Belongings Protection,2000000
10/17/2019,1/8/2020,S3,C576,negotiation,Pru Accident Guard Plus,3200000
10/17/2019,1/8/2020,S44,C996,closed,Prumortgage Protection,1200000
10/17/2019,1/8/2020,S18,C713,initial,Pru Accident Cover,1100000
10/17/2019,1/8/2020,S34,C413,identified,Smart Protection Mortgage,5800000
10/17/2019,1/8/2020,S84,C707,drop,Personal Belongings Protection,1100000
10/17/2019,1/9/2020,S93,C578,identified,Injuries Protection (AIG),8200000
10/17/2019,1/9/2020,S20,C382,initial,Prumortgage Protection,9500000
10/17/2019,1/9/2020,S79,C923,negotiation,Prumortgage Protection,5000000
10/17/2019,1/9/2020,S71,C399,negotiation,Credit Life Insurance,1300000
10/17/2019,1/9/2020,S15,C511,offering,Personal Belongings Protection,8600000
10/17/2019,1/9/2020,S81,C467,identified,Smart Life Protection,7400000
10/17/2019,1/9/2020,S69,C740,offering,Versa Credit Protection,2200000
10/17/2019,1/9/2020,S20,C633,negotiation,Pru Accident Cover,8000000
10/17/2019,1/9/2020,S73,C668,identified,Indonesian Fire Insurance Standard Policy,6200000
10/17/2019,1/9/2020,S77,C244,negotiation,Versa Credit Protection,2500000
10/17/2019,1/9/2020,S3,C865,closed,Versa Credit Protection,7700000
10/18/2019,1/9/2020,S92,C474,closed,Prumortgage Protection,9000000
10/18/2019,1/9/2020,S61,C487,drop,Indonesian Fire Insurance Standard Policy,1200000
10/18/2019,1/9/2020,S50,C492,negotiation,Pru Accident Cover,5300000
10/18/2019,1/9/2020,S70,C312,initial,Personal Belongings Protection,6500000
10/18/2019,1/9/2020,S49,C593,drop,Indonesian Fire Insurance Standard Policy,8200000
10/18/2019,1/9/2020,S29,C158,identified,Smart Life Protection,7900000
10/18/2019,1/9/2020,S87,C979,drop,Pru Accident Cover,3700000
10/18/2019,1/9/2020,S65,C310,drop,Pru Accident Cover,3300000
10/18/2019,1/9/2020,S29,C148,closed,Smart Life Protection,3600000
10/18/2019,1/9/2020,S92,C869,closed,Versa Credit Protection,700000
10/18/2019,1/9/2020,S26,C600,identified,Pru Accident Cover,1000000
10/18/2019,1/9/2020,S4,C27,identified,Injuries Protection (AIG),1500000
10/18/2019,,S34,C184,initial,Prumortgage Protection,2100000
10/18/2019,,S15,C708,identified,Injuries Protection (AIG),5400000
10/18/2019,,S74,C800,identified,Versa Credit Protection,600000
10/18/2019,,S60,C275,closed,Injuries Protection (AIG),8600000
10/18/2019,,S85,C298,closed,Prumortgage Protection,2100000
10/18/2019,,S90,C373,initial,Indonesian Fire Insurance Standard Policy,8400000
10/18/2019,,S68,C68,offering,Smart Protection Mortgage,300000
10/18/2019,,S9,C269,offering,Credit Life Insurance,7700000
10/18/2019,,S71,C197,closed,Credit Life Insurance,2900000
10/18/2019,,S70,C554,negotiation,Credit Life Insurance,8900000
10/18/2019,,S99,C93,identified,Injuries Protection (AIG),3400000
10/18/2019,,S53,C881,closed,Personal Belongings Protection,5500000
10/18/2019,,S54,C148,identified,Pru Accident Guard,2900000
10/18/2019,,S100,C588,offering,Pru Accident Guard,8100000
10/19/2019,,S15,C911,drop,Versa Credit Protection,8900000
10/19/2019,,S82,C648,negotiation,Smart Life Protection,2400000
10/19/2019,,S6,C54,negotiation,Pru Accident Cover,9900000
10/19/2019,,S25,C261,offering,Smart Life Protection,7900000
10/19/2019,,S47,C420,identified,Indonesian Fire Insurance Standard Policy,9700000
10/19/2019,,S76,C273,initial,Injuries Protection (AIG),6700000
10/19/2019,,S42,C972,closed,Prumortgage Protection,3000000
10/19/2019,,S61,C974,identified,Injuries Protection (AIG),1100000
10/19/2019,,S7,C636,offering,Injuries Protection (AIG),1500000
10/19/2019,,S38,C638,drop,Pru Accident Guard Plus,5000000
10/19/2019,,S88,C819,offering,Smart Life Protection,4400000
10/19/2019,,S36,C13,closed,Personal Belongings Protection,8100000
10/19/2019,,S73,C959,drop,Prumortgage Protection,3500000
10/19/2019,,S62,C529,negotiation,Prumortgage Protection,100000
10/19/2019,,S17,C868,drop,Pru Accident Guard,7900000
10/19/2019,,S70,C569,initial,Versa Credit Protection,9300000
10/19/2019,,S76,C898,drop,Indonesian Fire Insurance Standard Policy,2200000
10/19/2019,,S75,C965,initial,Smart Protection Mortgage,1300000
10/19/2019,,S23,C372,offering,Prumortgage Protection,3100000
10/19/2019,,S43,C678,negotiation,Credit Life Insurance,8000000
10/19/2019,,S30,C70,drop,Versa Credit Protection,7700000
10/19/2019,,S21,C55,closed,Smart Protection Mortgage,9400000
10/19/2019,,S40,C234,initial,Indonesian Fire Insurance Standard Policy,5800000
10/19/2019,,S82,C903,negotiation,Pru Accident Guard,9300000
10/19/2019,,S70,C103,initial,Pru Accident Guard,400000
10/19/2019,,S8,C680,closed,Prumortgage Protection,6500000
10/20/2019,,S66,C243,initial,Versa Credit Protection,2300000
10/20/2019,,S53,C554,drop,Indonesian Fire Insurance Standard Policy,4700000
10/20/2019,,S66,C745,offering,Pru Accident Cover,200000
10/20/2019,,S68,C481,identified,Smart Protection Mortgage,4900000
10/20/2019,,S52,C259,identified,Personal Belongings Protection,2300000
10/20/2019,,S41,C25,drop,Versa Credit Protection,3100000
10/20/2019,,S42,C750,closed,Credit Life Insurance,600000
10/20/2019,,S97,C390,drop,Pru Accident Guard,7700000
10/20/2019,,S89,C334,identified,Pru Accident Cover,4900000
10/20/2019,,S82,C298,initial,Prumortgage Protection,4000000
10/20/2019,,S14,C569,negotiation,Injuries Protection (AIG),8500000
10/20/2019,,S84,C458,offering,Smart Protection Mortgage,2300000
10/20/2019,,S97,C510,drop,Smart Life Protection,8100000
10/20/2019,,S98,C828,closed,Smart Life Protection,9100000
10/20/2019,,S58,C601,drop,Credit Life Insurance,4900000
10/20/2019,,S95,C976,drop,Injuries Protection (AIG),1700000
10/20/2019,,S39,C94,drop,Prumortgage Protection,9300000
10/20/2019,,S68,C522,closed,Smart Life Protection,2600000
10/20/2019,,S64,C415,negotiation,Personal Belongings Protection,8900000
10/20/2019,,S70,C176,closed,Versa Credit Protection,6700000
10/20/2019,,S40,C26,offering,Injuries Protection (AIG),2300000
10/20/2019,,S9,C829,initial,Versa Credit Protection,8700000
10/20/2019,,S45,C249,closed,Prumortgage Protection,3100000
10/20/2019,,S92,C258,identified,Prumortgage Protection,500000
10/20/2019,,S50,C900,identified,Injuries Protection (AIG),2700000
10/20/2019,,S12,C681,offering,Versa Credit Protection,6600000
10/20/2019,,S80,C60,negotiation,Pru Accident Cover,7700000
10/20/2019,,S77,C223,initial,Versa Credit Protection,9200000
10/20/2019,,S79,C274,identified,Injuries Protection (AIG),7900000
10/20/2019,,S85,C756,negotiation,Prumortgage Protection,8300000
10/20/2019,,S90,C473,closed,Credit Life Insurance,8000000
10/20/2019,,S59,C761,negotiation,Pru Accident Guard,200000
10/21/2019,,S80,C889,offering,Smart Life Protection,8600000
10/21/2019,,S20,C936,identified,Pru Accident Guard,9300000
10/21/2019,,S13,C7,identified,Credit Life Insurance,1700000
10/21/2019,,S4,C321,negotiation,Personal Belongings Protection,4300000
10/21/2019,,S79,C590,initial,Credit Life Insurance,4900000
10/21/2019,,S16,C224,closed,Versa Credit Protection,1700000
10/21/2019,,S20,C799,identified,Indonesian Fire Insurance Standard Policy,1400000
10/21/2019,,S24,C824,drop,Smart Protection Mortgage,4100000
10/21/2019,,S11,C64,identified,Credit Life Insurance,2100000
10/21/2019,,S37,C631,identified,Smart Life Protection,1000000
10/21/2019,,S13,C934,offering,Injuries Protection (AIG),7400000
10/21/2019,,S25,C753,identified,Indonesian Fire Insurance Standard Policy,3000000
10/21/2019,,S8,C799,initial,Pru Accident Guard,8000000
10/21/2019,,S73,C811,drop,Versa Credit Protection,3600000
10/21/2019,,S49,C653,identified,Smart Life Protection,5300000
10/21/2019,,S62,C118,closed,Versa Credit Protection,2500000
10/21/2019,,S67,C805,initial,Injuries Protection (AIG),8200000
10/21/2019,,S23,C323,initial,Pru Accident Guard Plus,5600000
10/21/2019,,S40,C979,identified,Smart Life Protection,8600000
10/21/2019,,S97,C464,drop,Pru Accident Guard,5000000
10/21/2019,,S5,C514,identified,Smart Life Protection,7400000
10/21/2019,,S32,C340,offering,Indonesian Fire Insurance Standard Policy,5200000
10/21/2019,,S66,C99,identified,Prumortgage Protection,9200000
10/22/2019,,S7,C780,closed,Indonesian Fire Insurance Standard Policy,6300000
10/22/2019,,S41,C56,identified,Versa Credit Protection,3500000
10/22/2019,,S15,C428,identified,Credit Life Insurance,8000000
10/22/2019,,S24,C771,offering,Pru Accident Guard,5600000
10/22/2019,,S40,C889,initial,Credit Life Insurance,1900000
10/22/2019,,S50,C471,closed,Smart Life Protection,8300000
10/22/2019,,S85,C321,drop,Credit Life Insurance,8900000
10/22/2019,,S34,C334,identified,Smart Protection Mortgage,200000
10/22/2019,,S97,C839,initial,Pru Accident Cover,1500000
10/22/2019,,S100,C931,offering,Smart Life Protection,4400000
10/22/2019,,S70,C896,offering,Versa Credit Protection,8900000
10/22/2019,,S23,C46,initial,Pru Accident Guard,3800000
10/22/2019,,S18,C58,closed,Pru Accident Guard Plus,8000000
10/22/2019,,S71,C491,initial,Credit Life Insurance,9600000
10/22/2019,,S96,C525,closed,Smart Protection Mortgage,3200000
10/22/2019,,S98,C69,closed,Pru Accident Cover,3300000
10/22/2019,,S76,C352,identified,Versa Credit Protection,4200000
10/22/2019,,S60,C902,offering,Prumortgage Protection,5300000
10/22/2019,,S8,C597,negotiation,Credit Life Insurance,6600000
10/22/2019,,S58,C535,negotiation,Indonesian Fire Insurance Standard Policy,400000
10/22/2019,,S10,C585,initial,Pru Accident Cover,9400000
10/22/2019,,S43,C289,identified,Indonesian Fire Insurance Standard Policy,4600000
10/22/2019,,S57,C560,closed,Injuries Protection (AIG),2200000
10/22/2019,,S8,C798,initial,Personal Belongings Protection,400000
